sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Connie is not enourmous.,Connie is big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"If Connie is not enormous, it implies that she cannot be classified as big, thus sentence 2 contradicts sentence 1 rather than being an entailment."
Connie is big.,Connie is enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is not a contradiction of Sentence 1; rather, it intensifies the description of Connie's size, suggesting she is even larger than just ""big."""
Connie is enourmous.,Connie is big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that is significantly larger than ""big,"" suggesting that if Connie is enormous, she cannot simply be described as big."
Connie is not enourmous.,Connie is not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if Connie is not enormous, it does not necessarily imply that she is not big, as ""not enormous"" allows for the possibility of being of a smaller size, while ""not big"" suggests a complete absence of size."
Connie is not big.,Connie is not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because stating that Connie is ""not enormous"" implies she could still be considered ""big"" in a relative sense, whereas Sentence 1 explicitly denies any size classification that includes ""big."""
Connie is enourmous.,Connie is not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that ""Connie is not big"" directly opposes the assertion that ""Connie is enormous,"" as ""enormous"" implies a significant size."
Connie is not big.,Connie is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 because describing Connie as ""enormous"" implies a size that is the opposite of ""not big."""
Connie is big.,Connie is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1, making it a clear contradiction."
Connie is not big.,Connie is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality of Connie's size.
Connie is enourmous.,Connie is not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Connie is not enormous, which contradicts the claim that she is."
Connie is not enourmous.,Connie is enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of what is stated in Sentence 1, making it a clear contradiction."
Bill is big.,Bill is not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"The statement ""Bill is big"" does not necessarily imply that he cannot be enormous, as ""big"" can be a relative term that allows for the possibility of being even larger."
Bill is not enourmous.,Bill is big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"The statement ""Bill is not enormous"" implies that Bill does not possess a very large size, which does not necessarily contradict the possibility of him being described as ""big,"" as ""big"" can refer to a size that is large but not enormous."
Bill is big.,Bill is enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is not a contradiction of Sentence 1, as ""enormous"" implies a greater size than ""big,"" suggesting that Bill's size is even larger rather than contradictory."
Bill is enourmous.,Bill is big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that is significantly larger than ""big,"" suggesting that if Bill is enormous, he cannot simply be described as big."
Bill is not enourmous.,Bill is not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if Bill is not enormous, it does not necessarily imply that he is not big, as ""not enormous"" allows for the possibility of being of a smaller size, while ""not big"" suggests he is small or diminutive."
Bill is not big.,Bill is not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because if Bill is not big, he cannot be described as not enormous, as ""enormous"" implies a degree of bigness."
Bill is enourmous.,Bill is not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that ""Bill is not big"" directly opposes the assertion that ""Bill is enormous,"" as ""enormous"" implies a significant size."
Bill is not big.,Bill is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 because describing Bill as ""enormous"" implies that he is, in fact, big, which opposes the assertion that he is ""not big."""
Bill is big.,Bill is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Bill is not big, which contradicts the claim that he is big."
Bill is not big.,Bill is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the opposite quality of Bill's size.
Bill is enourmous.,Bill is not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Bill is not enormous, which contradicts the claim that he is."
Bill is not enourmous.,Bill is enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of what Sentence 1 states, making it a clear contradiction."
The cars are good.,The cars are not excellent.,neutral,entailment,implicature_PtoN,target,adjective,good-excellent,"The statement ""The cars are good"" implies a positive quality, which can logically entail that they are not at the highest level of quality, thus supporting the conclusion that ""The cars are not excellent."""
The cars are not excellent.,The cars are good.,neutral,entailment,implicature_NtoP,target,adjective,good-excellent,"The assertion that ""The cars are not excellent"" implies that they do not meet a high standard, which contradicts the claim that ""The cars are good,"" thus establishing that sentence 2 cannot logically follow from sentence 1."
The cars are good.,The cars are excellent.,neutral,contradiction,negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the cars are only ""good,"" they cannot simultaneously be ""excellent."""
The cars are excellent.,The cars are good.,entailment,contradiction,reverse negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the cars are excellent, they cannot merely be classified as good."
The cars are not excellent.,The cars are not good.,neutral,contradiction,negated implicature_N,target,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because if the cars are not excellent, they could still be considered good, thus negating the assertion that they are not good."
The cars are not good.,The cars are not excellent.,entailment,contradiction,reverse negated implicature_N,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because stating that ""the cars are not excellent"" implies they could still be considered good, whereas Sentence 1 explicitly states they are not good at all."
The cars are excellent.,The cars are not good.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because stating that ""the cars are not good"" directly opposes the assertion that ""the cars are excellent,"" as excellence implies a high standard of quality that cannot coexist with being not good."
The cars are not good.,The cars are excellent.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 directly opposes the evaluation of quality presented in Sentence 1, asserting a positive attribute (""excellent"") that contradicts the negative assessment (""not good"")."
The cars are good.,The cars are not good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the cars lack the positive quality described, thereby creating a contradiction."
The cars are not good.,The cars are good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the quality of the cars as ""good,"" which contradicts the claim that they are ""not good."""
The cars are excellent.,The cars are not excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the quality asserted in Sentence 1, making it a clear contradiction."
The cars are not excellent.,The cars are excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,Sentence 2 directly opposes the assertion made in Sentence 1 by claiming the cars possess a quality (excellence) that Sentence 1 explicitly denies.
Walter is smart.,Walter is not brilliant.,neutral,entailment,implicature_PtoN,target,adjective,smart-brilliant,"The statement ""Walter is not brilliant"" contradicts the assertion that ""Walter is smart,"" as being smart typically implies a level of brilliance."
Walter is not brilliant.,Walter is smart.,neutral,entailment,implicature_NtoP,target,adjective,smart-brilliant,"The statement ""Walter is not brilliant"" implies that he does not possess exceptional intelligence, which contradicts the assertion that ""Walter is smart,"" suggesting that sentence 2 cannot be an entailment of sentence 1."
Walter is smart.,Walter is brilliant.,neutral,contradiction,negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 is a contradiction of Sentence 1 because ""brilliant"" implies a higher level of intelligence than ""smart,"" suggesting that if Walter is only smart, he cannot simultaneously be considered brilliant."
Walter is brilliant.,Walter is smart.,entailment,contradiction,reverse negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because ""brilliant"" implies a higher level of intelligence than merely being ""smart,"" suggesting that if Walter is not considered brilliant, he cannot be smart."
Walter is not brilliant.,Walter is not smart.,neutral,contradiction,negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because if Walter is not brilliant, it does not necessarily imply that he is also not smart, as brilliance and intelligence can be distinct qualities."
Walter is not smart.,Walter is not brilliant.,entailment,contradiction,reverse negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 is a contradiction of Sentence 1 because if Walter is not smart, it implies a lack of intelligence that would inherently include not being brilliant, making the two statements mutually exclusive."
Walter is brilliant.,Walter is not smart.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"If Walter is brilliant, then it is inherently contradictory to claim that he is not smart, as brilliance implies a high level of intelligence."
Walter is not smart.,Walter is brilliant.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because ""brilliant"" implies a high level of intelligence, directly opposing the claim that ""Walter is not smart."""
Walter is smart.,Walter is not smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Walter lacks the quality of being smart, which contradicts the claim that he is smart."
Walter is not smart.,Walter is smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly asserts the opposite of what is stated in Sentence 1, making it a clear contradiction."
Walter is brilliant.,Walter is not brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Walter lacks brilliance, which contradicts the claim that he is brilliant."
Walter is not brilliant.,Walter is brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly asserts the opposite of what Sentence 1 states, making it a clear contradiction."
The cart is good.,The cart is not excellent.,neutral,entailment,implicature_PtoN,target,adjective,good-excellent,"If the cart is good, it implies that it does not meet the higher standard of being excellent, thus supporting the entailment that the cart is not excellent."
The cart is not excellent.,The cart is good.,neutral,entailment,implicature_NtoP,target,adjective,good-excellent,"The statement ""The cart is not excellent"" implies that it does not meet the highest standard, which can be interpreted as being at least ""good,"" thus supporting the entailment that ""The cart is good."""
The cart is good.,The cart is excellent.,neutral,contradiction,negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that the cart cannot be both merely ""good"" and ""excellent"" at the same time."
The cart is excellent.,The cart is good.,entailment,contradiction,reverse negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the cart is excellent, it cannot merely be classified as good."
The cart is not excellent.,The cart is not good.,neutral,contradiction,negated implicature_N,target,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because if the cart is not excellent, it implies a level of quality that could still be considered good, thus stating it is ""not good"" directly opposes that possibility."
The cart is not good.,The cart is not excellent.,entailment,contradiction,reverse negated implicature_N,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because stating that ""the cart is not excellent"" implies it could still be acceptable or satisfactory, while ""the cart is not good"" suggests it is below an acceptable standard."
The cart is excellent.,The cart is not good.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because stating that ""the cart is not good"" directly opposes the positive evaluation of ""the cart is excellent."""
The cart is not good.,The cart is excellent.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 directly opposes the evaluation of the cart presented in Sentence 1, asserting a positive quality (""excellent"") that contradicts the negative assessment (""not good"")."
The cart is good.,The cart is not good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the assertion made in Sentence 1, thereby contradicting its positive evaluation of the cart."
The cart is not good.,The cart is good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the cart's quality as positive, thereby creating a contradiction."
The cart is excellent.,The cart is not excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the quality asserted in Sentence 1, making it a clear contradiction."
The cart is not excellent.,The cart is excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the cart's excellence, which is explicitly denied in Sentence 1."
These malls are good.,These malls are not excellent.,neutral,entailment,implicature_PtoN,target,adjective,good-excellent,"The statement ""These malls are good"" implies a positive quality, which does not necessarily equate to being ""excellent,"" thus supporting the conclusion that ""These malls are not excellent"" as a valid interpretation."
These malls are not excellent.,These malls are good.,neutral,entailment,implicature_NtoP,target,adjective,good-excellent,"The assertion that ""These malls are not excellent"" implies that they cannot be considered ""good,"" as ""good"" typically suggests a level of quality that is at least acceptable or positive, which contradicts the claim of being ""not excellent."""
These malls are good.,These malls are excellent.,neutral,contradiction,negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the malls are only ""good,"" they cannot simultaneously be ""excellent."""
These malls are excellent.,These malls are good.,entailment,contradiction,reverse negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the malls are excellent, they cannot merely be classified as good."
These malls are not excellent.,These malls are not good.,neutral,contradiction,negated implicature_N,target,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because if the malls are not excellent, they could still be considered good, but stating they are not good implies a lower quality than merely not being excellent."
These malls are not good.,These malls are not excellent.,entailment,contradiction,reverse negated implicature_N,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because stating that the malls are ""not excellent"" implies they could still be acceptable or average, while Sentence 1 categorically asserts they are ""not good,"" suggesting a lower quality."
These malls are excellent.,These malls are not good.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because stating that ""these malls are not good"" directly opposes the positive evaluation of ""excellent"" given in Sentence 1."
These malls are not good.,These malls are excellent.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 directly contradicts Sentence 1 by asserting that the malls are of high quality, while Sentence 1 claims they are not good at all."
These malls are good.,These malls are not good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the positive evaluation expressed in Sentence 1, asserting that the malls lack the quality of being ""good."""
These malls are not good.,These malls are good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality of the malls, thereby creating a contradiction."
These malls are excellent.,These malls are not excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the positive assertion made in Sentence 1, thereby contradicting its claim about the quality of the malls."
These malls are not excellent.,These malls are excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the excellence of the malls, which is explicitly denied in Sentence 1."
Carrie is smart.,Carrie is not brilliant.,neutral,entailment,implicature_PtoN,target,adjective,smart-brilliant,"Sentence 2 contradicts the implication of Sentence 1, as being smart typically suggests a level of intelligence that would include brilliance, thus they cannot both be true simultaneously."
Carrie is not brilliant.,Carrie is smart.,neutral,entailment,implicature_NtoP,target,adjective,smart-brilliant,"The assertion that ""Carrie is not brilliant"" implies that she does not possess exceptional intelligence, which contradicts the claim that ""Carrie is smart,"" suggesting that sentence 2 cannot logically follow from sentence 1."
Carrie is smart.,Carrie is brilliant.,neutral,contradiction,negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 is not a contradiction of Sentence 1; rather, it reinforces and elevates the assertion made in Sentence 1, as ""brilliant"" implies a higher level of intelligence than ""smart."""
Carrie is brilliant.,Carrie is smart.,entailment,contradiction,reverse negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 is a contradiction of Sentence 1 because ""brilliant"" implies a higher level of intelligence than merely being ""smart,"" suggesting that if Carrie is not considered brilliant, she cannot be smart."
Carrie is not brilliant.,Carrie is not smart.,neutral,contradiction,negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because if Carrie is not brilliant, it implies a lack of exceptional intelligence, which can be interpreted as being not smart at all."
Carrie is not smart.,Carrie is not brilliant.,entailment,contradiction,reverse negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 is a contradiction of Sentence 1 because ""not brilliant"" implies a lack of exceptional intelligence, which contradicts the broader assertion that ""not smart"" encompasses."
Carrie is brilliant.,Carrie is not smart.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"If Carrie is brilliant, then it logically follows that she must be smart, making the assertion that she is not smart a direct contradiction."
Carrie is not smart.,Carrie is brilliant.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"Sentence 2 directly contradicts Sentence 1 because describing Carrie as ""brilliant"" implies a high level of intelligence, which is inconsistent with the assertion that she is ""not smart."""
Carrie is smart.,Carrie is not smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1 by stating the opposite of Carrie's intelligence, thereby creating a contradiction."
Carrie is not smart.,Carrie is smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly asserts the opposite of what Sentence 1 claims, making it a clear contradiction."
Carrie is brilliant.,Carrie is not brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1, thereby presenting a contradictory claim about Carrie's brilliance."
Carrie is not brilliant.,Carrie is brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly asserts the opposite of what Sentence 1 states, making it a clear contradiction."
Kendra is big.,Kendra is not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"The statement ""Kendra is big"" does not necessarily imply that she cannot be enormous, as ""big"" can encompass a range of sizes, including enormous; therefore, sentence 2 is not an entailment of sentence 1."
Kendra is not enourmous.,Kendra is big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"The statement ""Kendra is not enormous"" implies that Kendra cannot be classified as very large, which contradicts the assertion that ""Kendra is big,"" thus making sentence 2 not an entailment of sentence 1."
Kendra is big.,Kendra is enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that exceeds ""big,"" suggesting a discrepancy in the assessment of Kendra's size."
Kendra is enourmous.,Kendra is big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that is significantly larger than ""big,"" suggesting that Kendra cannot be both at the same time."
Kendra is not enourmous.,Kendra is not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if Kendra is not enormous, it does not necessarily imply that she is not big, as ""not enormous"" allows for the possibility of being of a smaller size, while ""not big"" suggests a complete absence of size."
Kendra is not big.,Kendra is not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because if Kendra is not big, it implies she cannot be described as not enormous, as ""not big"" suggests a smaller size that contradicts the notion of being ""not enormous."""
Kendra is enourmous.,Kendra is not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that ""Kendra is not big"" directly opposes the assertion that ""Kendra is enormous,"" as ""enormous"" implies a significant size."
Kendra is not big.,Kendra is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because describing Kendra as ""enormous"" directly opposes the assertion that she is ""not big."""
Kendra is big.,Kendra is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Kendra is not big, which contradicts the claim that she is big."
Kendra is not big.,Kendra is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of what is stated in Sentence 1, making it a clear contradiction."
Kendra is enourmous.,Kendra is not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Kendra is not enormous, which contradicts the claim that she is."
Kendra is not enourmous.,Kendra is enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of what is stated in Sentence 1, making it a clear contradiction."
The mirrors are good.,The mirrors are not excellent.,neutral,entailment,implicature_PtoN,target,adjective,good-excellent,"If the mirrors are good, it logically follows that they cannot be classified as excellent, thus supporting the entailment that they are not excellent."
The mirrors are not excellent.,The mirrors are good.,neutral,entailment,implicature_NtoP,target,adjective,good-excellent,"If the mirrors are not excellent, it logically follows that they cannot be considered good, thus making sentence 2 an entailment of sentence 1."
The mirrors are good.,The mirrors are excellent.,neutral,contradiction,negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the mirrors are only ""good,"" they cannot simultaneously be ""excellent."""
The mirrors are excellent.,The mirrors are good.,entailment,contradiction,reverse negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the mirrors are excellent, they cannot merely be classified as good."
The mirrors are not excellent.,The mirrors are not good.,neutral,contradiction,negated implicature_N,target,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because if the mirrors are not excellent, they could still be considered good, but stating they are not good implies a lower quality than merely not being excellent."
The mirrors are not good.,The mirrors are not excellent.,entailment,contradiction,reverse negated implicature_N,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because stating that ""the mirrors are not excellent"" implies they could still be considered good, which directly opposes the assertion that ""the mirrors are not good."""
The mirrors are excellent.,The mirrors are not good.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because stating that ""the mirrors are not good"" directly opposes the assertion that ""the mirrors are excellent,"" which implies a high quality."
The mirrors are not good.,The mirrors are excellent.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 directly opposes the evaluation of the mirrors presented in Sentence 1, asserting a positive quality (excellent) that contradicts the negative assessment (not good)."
The mirrors are good.,The mirrors are not good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the assertion made in Sentence 1, claiming the opposite quality of the mirrors, thus establishing a clear contradiction."
The mirrors are not good.,The mirrors are good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality of the mirrors, thereby creating a contradiction."
The mirrors are excellent.,The mirrors are not excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the quality asserted in Sentence 1, making it a clear contradiction."
The mirrors are not excellent.,The mirrors are excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly contradicts Sentence 1 by asserting the opposite quality of the mirrors, claiming they are excellent when Sentence 1 states they are not."
The skirt is big.,The skirt is not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"If the skirt is big, it logically follows that it cannot be classified as enormous, thus supporting the entailment that the skirt is not enormous."
The skirt is not enourmous.,The skirt is big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"The statement ""The skirt is not enormous"" implies that the skirt does not exceed a certain size, which can be interpreted as it being smaller than ""big,"" thus supporting the conclusion that ""The skirt is big"" is not necessarily true."
The skirt is big.,The skirt is enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that is significantly larger than ""big,"" suggesting a discrepancy in the description of the skirt's size."
The skirt is enourmous.,The skirt is big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that is significantly larger than ""big,"" suggesting that the two descriptions cannot coexist."
The skirt is not enourmous.,The skirt is not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if the skirt is not enormous, it does not necessarily imply that it is also not big, as ""not enormous"" allows for the possibility of being of a moderate size."
The skirt is not big.,The skirt is not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because stating that ""the skirt is not enormous"" implies that it could still be big, whereas Sentence 1 explicitly denies that possibility."
The skirt is enourmous.,The skirt is not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that ""the skirt is not big"" directly opposes the assertion that ""the skirt is enormous,"" which implies a significant size."
The skirt is not big.,The skirt is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 by asserting that the skirt is enormous, which implies it is indeed big, contrary to the claim that it is not."
The skirt is big.,The skirt is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the skirt is not big, which contradicts the claim that it is big."
The skirt is not big.,The skirt is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality of the skirt, thereby creating a contradiction."
The skirt is enourmous.,The skirt is not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the skirt is not enormous, thereby contradicting the claim that it is enormous."
The skirt is not enourmous.,The skirt is enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of what Sentence 1 states, making it a clear contradiction."
This banana is fine.,This banana is not great.,neutral,entailment,implicature_PtoN,target,adjective,fine-great,"The statement ""This banana is fine"" implies a neutral quality, which can entail that it is not considered ""great,"" as ""fine"" suggests a moderate level of quality rather than excellence."
This banana is not great.,This banana is fine.,neutral,entailment,implicature_NtoP,target,adjective,fine-great,"The statement ""This banana is fine"" can be interpreted as a less negative assessment than ""This banana is not great,"" suggesting that it is acceptable or satisfactory, thus supporting the idea that sentence 2 is an entailment of sentence 1."
This banana is fine.,This banana is great.,neutral,contradiction,negated implicature_P,target,adjective,fine-great,"Sentence 2 is a contradiction of Sentence 1 because ""great"" implies a higher quality than ""fine,"" suggesting that the two statements cannot coexist in the same evaluative context."
This banana is great.,This banana is fine.,entailment,contradiction,reverse negated implicature_P,target,adjective,fine-great,"Sentence 2 is a contradiction of Sentence 1 because ""fine"" implies a neutral or mediocre quality, which directly opposes the positive assertion of ""great."""
This banana is not great.,This banana is not fine.,neutral,contradiction,negated implicature_N,target,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because ""not fine"" implies a negative quality that is inconsistent with the subjective assessment of ""not great,"" suggesting a stronger negative judgment."
This banana is not fine.,This banana is not great.,entailment,contradiction,reverse negated implicature_N,target,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because if the banana is ""not fine,"" it implies a negative quality, while stating it is ""not great"" suggests a different, potentially less severe negative quality, thus creating an inconsistency in the assessment of the banana's condition."
This banana is great.,This banana is not fine.,contradiction,contradiction,opposite,control,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because stating that ""this banana is not fine"" implies a negative assessment, directly opposing the positive evaluation of ""this banana is great."""
This banana is not fine.,This banana is great.,contradiction,contradiction,opposite,control,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because stating ""This banana is great"" implies a positive quality, directly opposing the negative assertion of ""This banana is not fine."""
